SCOTCH WHISKY,5346,Johnnie Walker Red Scotch,750ml,,80.0,$27.49 ,johnnie red walker,25.36011361330899,27.49 ,
SCOTCH WHISKY,5347,Johnnie Walker Red Scotch,1L,,86.8,$36.49 ,johnnie red walker,33.81348481774532,36.49 ,
SCOTCH WHISKY,5349,Johnnie Walker Red Scotch,1.75L,,80.0,$47.99 ,johnnie red walker,59.17359843105431,47.99 ,
SCOTCH WHISKY,5281,Johnnie Walker Select Casks,750ml,,92.0,$44.89 ,casks johnnie select walker,25.36011361330899,44.89 ,
SCOTCH WHISKY,15970,Kavalan Classic Single Malt,750ml,,86.0,$94.99 ,classic kavalan,25.36011361330899,94.99 ,
SCOTCH WHISKY,5427,Lagavulin 12 Year Scotch,750ml,12YR,115.6,$128.99 ,12 lagavulin,25.36011361330899,128.99 ,12
SCOTCH WHISKY,5583,Lagavulin 25 YR,750ml,,103.4,"$1,339.99 ",25 lagavulin,25.36011361330899,"1,339.99 ",
SCOTCH WHISKY,5552,Lagavulin 8yr,750ml,8YR,96.0,$64.99 ,8 lagavulin,25.36011361330899,64.99 ,8
SCOTCH WHISKY,5426,Lagavulin Distillers Edition,750ml,,86.0,$124.99 ,distillers edition lagavulin,25.36011361330899,124.99 ,
SCOTCH WHISKY,5430,Lagavulin Single Malt,750ml,16YR,86.0,$105.99 ,lagavulin,25.36011361330899,105.99 ,16
SCOTCH WHISKY,5447,Laphroaig 25 Year,750ml,,93.6,$499.99 ,25 laphroaig,25.36011361330899,499.99 ,
SCOTCH WHISKY,5434,Laphroaig Cairdeas Madeira,750ml,,103.2,$74.99 ,cairdeas laphroaig madeira,25.36011361330899,74.99 ,
SCOTCH WHISKY,5545,Laphroaig Lore,750ml,,96.0,$124.99 ,laphroaig lore,25.36011361330899,124.99 ,
SCOTCH WHISKY,5433,Laphroaig Quarter Cask,750ml,,96.0,$59.99 ,cask laphroaig quarter,25.36011361330899,59.99 ,
SCOTCH WHISKY,5404,Laphroaig Select Scotch,750ml,,80.0,$47.99 ,laphroaig select,25.36011361330899,47.99 ,
SCOTCH WHISKY,5445,Laphroaig Single Malt,750ml,10YR,86.0,$54.99 ,laphroaig,25.36011361330899,54.99 ,10
SCOTCH WHISKY,5443,Laphroaig Triplewood,750ml,,96.0,$74.99 ,laphroaig triplewood,25.36011361330899,74.99 ,
SCOTCH WHISKY,5580,Linkwood 37yr,750ml,,100.6,$899.99 ,37 linkwood,25.36011361330899,899.99 ,
SCOTCH WHISKY,5482,Macallan 12 Year Single Malt Scotch,1.75L,,86.0,$144.99 ,12 macallan,59.17359843105431,144.99 ,
SCOTCH WHISKY,5515,Macallan 18 Year Single Malt Scotch,750ml,,86.0,$274.99 ,18 macallan,25.36011361330899,274.99 ,
SCOTCH WHISKY,5509,Macallan 30yr Fine Oak,750ml,,86.0,"$2,499.99 ",30 fine macallan oak,25.36011361330899,"2,499.99 ",
SCOTCH WHISKY,5505,Macallan 30yr Sherry Oak,750ml,,86.0,"$2,499.99 ",30 macallan oak sherry,25.36011361330899,"2,499.99 ",
SCOTCH WHISKY,5582,Macallan Edition No. 2,750ml,,96.4,$99.99 ,2 edition macallan,25.36011361330899,99.99 ,
SCOTCH WHISKY,5512,Macallan Rare Cask,750ml,,86.0,$299.99 ,cask macallan rare,25.36011361330899,299.99 ,
SCOTCH WHISKY,5596,Mcclelland's Highland Scotch,750ml,,80.0,$26.99 ,highland mcclelland,25.36011361330899,26.99 ,
SCOTCH WHISKY,5598,Mcclelland's Highland Scotch,1.75L,,80.0,$45.99 ,highland mcclelland,59.17359843105431,45.99 ,
SCOTCH WHISKY,5606,Mcclelland's Islay Scotch,750ml,,80.0,$27.99 ,islay mcclelland,25.36011361330899,27.99 ,
SCOTCH WHISKY,5635,Monkey Shoulder Scotch,750ml,,86.4,$34.99 ,monkey shoulder,25.36011361330899,34.99 ,
SCOTCH WHISKY,5642,Mortlach Rare,750ml,,86.8,$129.99 ,mortlach rare,25.36011361330899,129.99 ,
SCOTCH WHISKY,5696,Oban,750ml,14YR,86.0,$81.99 ,oban,25.36011361330899,81.99 ,14
SCOTCH WHISKY,5702,Oban 18 Yr,750ml,,86.0,$154.99 ,18 oban,25.36011361330899,154.99 ,
SCOTCH WHISKY,5690,Oban Distillers Edition,750ml,,86.0,$97.99 ,distillers edition oban,25.36011361330899,97.99 ,
SCOTCH WHISKY,5701,Oban Little Bay,750ml,,86.0,$64.99 ,bay little oban,25.36011361330899,64.99 ,
SCOTCH WHISKY,5755,Old Pulteney,750ml,,86.0,$45.99 ,old pulteney,25.36011361330899,45.99 ,
SCOTCH WHISKY,9278,Old Smuggler,1.75L,,80.0,$21.99 ,old smuggler,59.17359843105431,21.99 ,
SCOTCH WHISKY,9428,Passport,1.75L,,80.0,$29.99 ,passport,59.17359843105431,29.99 ,
SCOTCH WHISKY,9432,Passport 3yr Scotch,1.75L,,80.0,$29.99 ,3 passport,59.17359843105431,29.99 ,
SCOTCH WHISKY,5822,Port Dundas 12 Yr Single Malt,750ml,,80.0,$49.99 ,12 dundas port,25.36011361330899,49.99 ,
SCOTCH WHISKY,5823,Port Dundas 18 Yr Sinlge Malt,750ml,,86.0,$99.99 ,18 dundas malt port sinlge,25.36011361330899,99.99 ,
SCOTCH WHISKY,5876,Rosebank 21 Year,750ml,,110.6,$569.99 ,21 rosebank,25.36011361330899,569.99 ,
SCOTCH WHISKY,10008,Scoresby Rare,1.75L,,80.0,$19.99 ,rare scoresby,59.17359843105431,19.99 ,
SCOTCH WHISKY,6076,Singleton Of Glendullan,750ml,,80.0,$40.69 ,glendullan of singleton,25.36011361330899,40.69 ,
SCOTCH WHISKY,6101,Speyburn Bradan Orach,750ml,,80.0,$21.99 ,bradan orach speyburn,25.36011361330899,21.99 ,
SCOTCH WHISKY,6106,Speyburn Single Malt,750ml,10YR,86.0,$29.99 ,speyburn,25.36011361330899,29.99 ,10
SCOTCH WHISKY,6198,Talisker 18 Year Scotch,750ml,,91.6,$149.99 ,18 talisker,25.36011361330899,149.99 ,
SCOTCH WHISKY,6205,Talisker 25 YR,750ml,,91.6,$659.99 ,25 talisker,25.36011361330899,659.99 ,
SCOTCH WHISKY,6203,Talisker 30yr,750ml,,114.6,$889.99 ,30 talisker,25.36011361330899,889.99 ,
SCOTCH WHISKY,6197,Talisker Distiller's Edition,750ml,,91.6,$95.99 ,distiller edition talisker,25.36011361330899,95.99 ,
SCOTCH WHISKY,6206,Talisker Single Malt,750ml,10YR,91.6,$76.99 ,talisker,25.36011361330899,76.99 ,10
SCOTCH WHISKY,6196,Talisker Storm,750ml,,91.6,$59.99 ,storm talisker,25.36011361330899,59.99 ,
SCOTCH WHISKY,6266,Tamdhu 10 Yr Sherry Cask,750ml,10YR,86.0,$80.19 ,10 cask sherry tamdhu,25.36011361330899,80.19 ,10
SCOTCH WHISKY,6236,Teacher's Scotch,750ml,,86.0,$19.99 ,teacher,25.36011361330899,19.99 ,
SCOTCH WHISKY,4558,The Black Grouse,1.75L,,40.0,$50.59 ,black grouse,59.17359843105431,50.59 ,
SCOTCH WHISKY,4825,The Dalmore 12 YO,750ml,,80.0,$72.99 ,12 dalmore,25.36011361330899,72.99 ,
SCOTCH WHISKY,4828,The Dalmore 15 Yr,750ml,,80.0,$139.99 ,15 dalmore,25.36011361330899,139.99 ,
SCOTCH WHISKY,4936,The Famous Grouse,750ml,,80.0,$24.99 ,famous grouse,25.36011361330899,24.99 ,
SCOTCH WHISKY,4938,The Famous Grouse,1.75L,,80.0,$47.99 ,famous grouse,59.17359843105431,47.99 ,
SCOTCH WHISKY,4937,The Famous Grouse,1L,,80.0,$32.99 ,famous grouse,33.81348481774532,32.99 ,
SCOTCH WHISKY,5196,The Famous Grouse Smoky Black,1.75L,,80.0,$54.99 ,black famous grouse smoky,59.17359843105431,54.99 ,
SCOTCH WHISKY,5153,The Glenlivet Founders Reserve,750ml,,80.0,$44.99 ,founders glenlivet reserve,25.36011361330899,44.99 ,
SCOTCH WHISKY,5149,The Glenlivet Nadurra First Fill,750ml,,119.6,$94.99 ,fill first glenlivet nadurra,25.36011361330899,94.99 ,
SCOTCH WHISKY,721,The Glenlivet Nadurra Oloroso,750ml,,121.4,$94.99 ,glenlivet nadurra oloroso,25.36011361330899,94.99 ,
SCOTCH WHISKY,100005,The Glenlivet W/50ml's 15yr & Founders Reserve,750ml,,80.0,$48.99 ,15 founders glenlivet reserve w/50ml,25.36011361330899,48.99 ,
SCOTCH WHISKY,5168,The Glenrothes Bourbon Cask Reserve,750ml,,80.0,$59.99 ,cask glenrothes reserve,25.36011361330899,59.99 ,
SCOTCH WHISKY,5161,The Glenrothes Sherry Cask Reserve Scotch,750ml,,80.0,$59.99 ,cask glenrothes reserve sherry,25.36011361330899,59.99 ,
SCOTCH WHISKY,5166,The Glenrothes Vintage Reserve Scotch,750ml,,80.0,$54.99 ,glenrothes reserve vintage,25.36011361330899,54.99 ,
SCOTCH WHISKY,5510,"The Macallan ""m""",750ml,,89.0,"$5,999.99 ","""m"" macallan",25.36011361330899,"5,999.99 ",
SCOTCH WHISKY,5484,The Macallan 12yr,375ml,,86.0,$36.99 ,12 macallan,12.680056806654495,36.99 ,
SCOTCH WHISKY,5486,The Macallan 12yr Scotch,750ml,12YR,86.0,$67.99 ,12 macallan,25.36011361330899,67.99 ,12
SCOTCH WHISKY,5481,The Macallan 12yr Scotch,50ml,12YR,43.0,$9.99 ,12 macallan,1.6906742408872657,9.99 ,12
SCOTCH WHISKY,5476,The Macallan 25yr,750ml,25YR,86.0,"$1,299.99 ",25 macallan,25.36011361330899,"1,299.99 ",25
SCOTCH WHISKY,5502,The Macallan 25yr,750ml,,86.0,"$1,299.99 ",25 macallan,25.36011361330899,"1,299.99 ",
SCOTCH WHISKY,5555,The Macallan Double Cask 12 Yr,750ml,,86.0,$67.99 ,12 cask double macallan,25.36011361330899,67.99 ,
SCOTCH WHISKY,5539,The Macallan Edition No. 1,750ml,,96.0,$99.99 ,1 edition macallan,25.36011361330899,99.99 ,
SCOTCH WHISKY,5492,The Macallan Fine Oak 10yr,750ml,10YR,80.0,$56.99 ,10 fine macallan oak,25.36011361330899,56.99 ,10
SCOTCH WHISKY,5493,The Macallan Fine Oak 15 Yr,750ml,15YR,43.0,$119.99 ,15 fine macallan oak,25.36011361330899,119.99 ,15
SCOTCH WHISKY,5498,The Macallan Fine Oak 17yr,750ml,17YR,43.0,$249.99 ,17 fine macallan oak,25.36011361330899,249.99 ,17
SCOTCH WHISKY,5491,The Macallan Fine Oak 21 YR Old,750ml,,86.0,$499.99 ,21 fine macallan oak old,25.36011361330899,499.99 ,
SCOTCH WHISKY,6316,Tomatin 12 Year Scotch,750ml,,86.0,$36.99 ,12 tomatin,25.36011361330899,36.99 ,
SCOTCH WHISKY,6436,White Horse,750ml,,80.0,$19.99 ,horse white,25.36011361330899,19.99 ,
SCOTCH WHISKY,6438,White Horse Scotch,1.75L,,80.0,$35.99 ,horse white,59.17359843105431,35.99 ,
